id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
81233,Female,Loyal Customer,33,Personal Travel,Eco,223,3,1,3,2,5,3,5,5,2,4,3,2,2,5,0,0,dissatisfied
112557,Male,disloyal Customer,17,Business travel,Eco Plus,853,5,0,5,1,2,5,5,2,5,5,4,4,2,2,0,0,satisfied
62877,Male,Loyal Customer,50,Personal Travel,Eco,2446,1,4,1,2,5,1,5,5,1,2,2,3,4,5,0,0,dissatisfied
107196,Female,Loyal Customer,19,Personal Travel,Eco,668,3,5,3,4,2,3,2,2,3,3,4,4,4,2,0,0,dissatisfied
57975,Female,Loyal Customer,43,Personal Travel,Eco,420,4,4,4,3,4,5,4,3,3,4,3,2,3,3,0,6,dissatisfied
23800,Female,Loyal Customer,80,Business travel,Business,2672,2,3,3,3,1,3,3,2,2,2,2,1,2,1,44,123,dissatisfied
49045,Male,Loyal Customer,64,Business travel,Eco,86,3,4,4,4,4,3,4,4,4,5,5,2,3,4,0,0,satisfied
115924,Male,Loyal Customer,47,Business travel,Eco,337,5,4,4,4,5,5,5,5,4,2,1,5,3,5,24,21,satisfied
102285,Male,Loyal Customer,52,Business travel,Business,3736,1,1,1,1,4,4,5,4,4,4,4,4,4,4,0,0,satisfied
50713,Male,Loyal Customer,11,Personal Travel,Eco,109,1,4,1,1,2,1,1,2,3,5,4,3,4,2,0,0,dissatisfied
92840,Female,Loyal Customer,32,Personal Travel,Eco,1541,3,5,3,2,5,3,5,5,3,2,4,4,5,5,0,0,dissatisfied
60462,Male,Loyal Customer,57,Business travel,Business,862,3,2,2,2,4,3,3,3,3,3,3,3,3,4,3,8,dissatisfied
111089,Female,Loyal Customer,9,Personal Travel,Eco,319,2,4,2,3,4,2,4,4,1,5,3,2,4,4,16,6,dissatisfied
45253,Male,Loyal Customer,30,Personal Travel,Eco,522,4,4,4,4,5,4,5,5,5,2,4,5,5,5,5,6,dissatisfied
9209,Female,Loyal Customer,65,Personal Travel,Business,100,2,3,2,1,2,5,1,2,2,2,4,2,2,4,0,0,dissatisfied
126920,Male,Loyal Customer,41,Personal Travel,Business,651,3,2,3,4,4,3,3,2,2,3,2,2,2,1,0,1,dissatisfied
44964,Male,Loyal Customer,41,Business travel,Business,222,0,4,0,2,5,4,4,4,4,4,3,4,4,4,0,0,satisfied
17216,Male,Loyal Customer,7,Personal Travel,Eco Plus,1107,3,3,2,4,1,2,1,1,4,4,1,2,1,1,0,0,dissatisfied
27526,Female,Loyal Customer,10,Personal Travel,Eco,956,2,4,2,4,4,2,1,4,4,5,5,3,5,4,0,0,dissatisfied
30883,Male,Loyal Customer,38,Personal Travel,Eco,1546,2,5,3,3,1,3,1,1,4,5,4,4,4,1,0,0,dissatisfied
26212,Female,Loyal Customer,38,Business travel,Business,181,1,1,1,1,5,1,1,4,4,4,5,4,4,4,0,0,satisfied
98652,Female,disloyal Customer,59,Business travel,Eco,520,2,2,2,3,1,2,1,1,3,1,3,4,3,1,38,105,dissatisfied
117975,Male,Loyal Customer,28,Personal Travel,Eco,255,4,5,0,4,5,0,5,5,1,3,3,5,5,5,29,42,dissatisfied
84792,Male,Loyal Customer,56,Business travel,Business,547,4,4,4,4,2,4,5,5,5,5,5,4,5,3,0,0,satisfied
69606,Male,Loyal Customer,35,Personal Travel,Eco,2475,1,1,1,4,1,1,1,2,3,4,4,1,2,1,0,0,dissatisfied
97286,Female,Loyal Customer,43,Business travel,Business,2556,2,2,2,2,4,4,5,4,4,4,4,5,4,3,77,65,satisfied
62406,Female,Loyal Customer,31,Personal Travel,Eco,2704,4,4,4,1,3,4,3,3,3,5,4,3,5,3,5,1,dissatisfied
107695,Female,Loyal Customer,30,Business travel,Business,251,1,1,1,1,5,5,5,5,5,5,4,3,4,5,3,8,satisfied
77866,Male,Loyal Customer,44,Business travel,Business,1262,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
84397,Female,Loyal Customer,33,Business travel,Business,591,2,3,3,3,4,4,4,2,2,2,2,3,2,4,5,0,dissatisfied
43508,Male,Loyal Customer,50,Personal Travel,Eco,524,3,4,3,3,5,3,5,5,3,4,4,3,5,5,7,39,dissatisfied
14660,Female,Loyal Customer,63,Personal Travel,Eco,162,2,4,2,4,5,5,5,3,3,2,3,5,3,4,0,0,dissatisfied
109633,Male,Loyal Customer,48,Business travel,Business,829,1,1,1,1,3,4,5,5,5,5,5,3,5,4,7,0,satisfied
82338,Female,Loyal Customer,25,Personal Travel,Business,453,1,4,1,4,4,1,4,4,4,2,4,4,3,4,0,0,dissatisfied
31236,Female,Loyal Customer,51,Business travel,Business,2870,1,2,2,2,1,3,4,1,1,1,1,1,1,3,0,0,dissatisfied
29756,Male,Loyal Customer,54,Business travel,Business,261,3,1,1,1,3,3,4,3,3,4,3,4,3,4,22,16,dissatisfied
11468,Male,Loyal Customer,26,Business travel,Eco Plus,247,1,5,5,5,1,1,2,1,2,1,4,4,4,1,0,8,dissatisfied
803,Female,Loyal Customer,42,Business travel,Business,3761,3,1,1,1,3,4,3,3,3,3,3,4,3,4,5,12,dissatisfied
119987,Female,Loyal Customer,46,Business travel,Business,1009,5,5,5,5,4,5,5,5,5,5,5,5,5,3,0,0,satisfied
64024,Male,Loyal Customer,31,Business travel,Business,2393,3,3,3,3,5,5,5,5,5,3,5,3,4,5,0,0,satisfied
27007,Male,Loyal Customer,66,Business travel,Business,3852,3,3,3,3,3,3,3,2,2,2,2,4,2,3,0,0,satisfied
62257,Female,Loyal Customer,57,Business travel,Business,2565,5,5,2,5,4,4,5,5,5,5,5,5,5,3,0,0,satisfied
23480,Female,Loyal Customer,32,Personal Travel,Eco,576,2,4,2,3,4,2,4,4,5,3,4,5,4,4,46,34,dissatisfied
90131,Female,Loyal Customer,38,Business travel,Business,2188,2,5,5,5,2,2,2,3,3,3,3,2,2,2,133,121,dissatisfied
28817,Male,Loyal Customer,35,Business travel,Eco,1050,4,3,3,3,4,4,4,4,2,1,2,5,4,4,0,10,satisfied
32245,Female,Loyal Customer,31,Business travel,Business,101,1,1,5,1,4,4,5,4,4,4,5,5,1,4,0,0,satisfied
37347,Female,Loyal Customer,30,Business travel,Business,1074,3,3,4,3,3,4,3,3,3,3,5,4,1,3,6,1,satisfied
79271,Female,disloyal Customer,27,Business travel,Business,1101,0,0,0,4,0,1,1,3,3,4,5,1,4,1,0,2,satisfied
9673,Male,disloyal Customer,25,Business travel,Business,277,1,2,1,3,4,1,2,4,4,5,3,4,4,4,44,43,dissatisfied
17046,Female,Loyal Customer,30,Business travel,Business,1134,4,3,4,4,4,4,4,4,4,5,3,4,2,4,0,0,satisfied
109336,Female,Loyal Customer,7,Personal Travel,Eco,1188,5,4,5,3,4,5,1,4,4,2,3,1,1,4,0,0,satisfied
35664,Male,Loyal Customer,57,Business travel,Business,2569,3,3,3,3,4,4,4,1,4,4,3,4,4,4,9,18,satisfied
67022,Male,Loyal Customer,46,Business travel,Business,3471,3,5,5,5,1,4,4,3,3,2,3,1,3,3,0,0,dissatisfied
118590,Male,Loyal Customer,58,Business travel,Business,3762,2,2,2,2,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
127135,Male,Loyal Customer,32,Personal Travel,Eco,646,4,2,4,3,1,4,1,1,1,5,3,4,3,1,0,0,dissatisfied
70521,Female,Loyal Customer,60,Business travel,Business,1889,2,2,3,2,3,5,4,5,5,5,5,5,5,3,0,0,satisfied
56258,Female,Loyal Customer,41,Business travel,Eco,404,2,4,4,4,2,2,2,2,2,1,2,1,2,2,0,0,dissatisfied
77103,Male,Loyal Customer,52,Business travel,Eco,1481,3,2,1,2,3,3,3,3,1,1,3,1,4,3,0,0,dissatisfied
853,Male,disloyal Customer,17,Business travel,Eco,229,3,3,3,3,5,3,5,5,4,3,4,1,3,5,0,0,dissatisfied
65746,Female,Loyal Customer,13,Personal Travel,Eco,1061,1,5,1,5,5,1,5,5,4,4,4,3,5,5,10,0,dissatisfied
14259,Male,Loyal Customer,16,Personal Travel,Business,429,2,3,2,1,3,2,2,3,4,5,5,2,5,3,0,1,dissatisfied
44035,Female,disloyal Customer,40,Business travel,Business,237,1,1,1,4,5,1,5,5,4,3,3,3,4,5,0,0,dissatisfied
2676,Male,Loyal Customer,25,Personal Travel,Eco,597,2,4,2,3,4,2,4,4,4,5,3,2,4,4,0,0,dissatisfied
98815,Female,Loyal Customer,39,Business travel,Business,763,5,5,5,5,5,4,4,4,4,4,4,5,4,5,37,30,satisfied
87409,Male,Loyal Customer,70,Personal Travel,Eco,425,4,2,4,4,1,4,1,1,3,3,2,2,4,1,89,69,dissatisfied
21777,Female,Loyal Customer,47,Business travel,Business,241,0,0,0,4,5,5,5,4,4,4,4,5,4,3,19,7,satisfied
52058,Male,Loyal Customer,26,Business travel,Business,2949,3,3,4,3,4,4,4,4,1,4,2,3,1,4,29,36,satisfied
438,Female,Loyal Customer,63,Personal Travel,Business,282,3,4,4,2,5,5,3,1,1,4,1,5,1,1,0,0,dissatisfied
95176,Female,Loyal Customer,59,Personal Travel,Eco,248,2,4,2,2,5,5,4,2,2,2,2,5,2,3,16,5,dissatisfied
46898,Male,Loyal Customer,56,Business travel,Business,3194,2,2,5,2,3,4,3,2,2,2,2,2,2,2,0,8,dissatisfied
64652,Female,Loyal Customer,23,Business travel,Business,190,0,5,0,1,4,4,4,4,5,2,5,4,4,4,47,62,satisfied
58297,Male,disloyal Customer,48,Business travel,Business,678,2,2,2,3,3,2,3,3,4,3,4,4,5,3,41,30,dissatisfied
70313,Female,Loyal Customer,10,Personal Travel,Eco Plus,334,1,4,1,3,1,1,1,1,4,2,5,5,4,1,11,19,dissatisfied
122539,Female,Loyal Customer,41,Business travel,Business,500,3,3,3,3,4,4,4,4,4,5,4,5,4,3,0,0,satisfied
92684,Male,Loyal Customer,36,Business travel,Business,507,4,5,5,5,4,4,3,4,4,4,4,3,4,3,0,0,dissatisfied
51067,Female,Loyal Customer,44,Personal Travel,Eco,109,1,1,1,3,3,3,4,4,4,1,4,3,4,1,20,23,dissatisfied
27974,Female,Loyal Customer,51,Business travel,Business,2378,1,1,1,1,4,5,5,5,2,4,2,5,1,5,11,20,satisfied
86828,Male,disloyal Customer,24,Business travel,Eco,692,3,3,3,4,3,3,3,3,4,1,4,2,3,3,72,77,dissatisfied
52176,Male,disloyal Customer,38,Business travel,Eco,237,1,3,1,4,2,1,2,2,5,5,5,2,2,2,0,0,dissatisfied
124764,Male,Loyal Customer,52,Business travel,Business,3908,0,0,0,1,5,4,5,4,4,4,4,5,4,3,0,0,satisfied
57787,Female,Loyal Customer,53,Personal Travel,Eco,2611,2,5,2,4,2,3,3,2,4,3,3,3,2,3,7,0,dissatisfied
8652,Male,disloyal Customer,27,Business travel,Business,227,1,2,2,3,5,2,5,5,3,4,4,5,5,5,0,0,dissatisfied
91590,Male,Loyal Customer,60,Business travel,Business,3737,3,3,3,3,5,5,4,4,4,4,4,3,4,4,12,1,satisfied
78971,Male,Loyal Customer,49,Business travel,Business,2751,1,1,1,1,4,4,4,3,3,4,3,4,3,5,0,0,satisfied
49123,Female,disloyal Customer,33,Business travel,Eco,86,4,3,4,3,3,4,3,3,2,5,2,5,5,3,23,17,dissatisfied
34467,Male,Loyal Customer,48,Business travel,Eco,266,5,1,1,1,5,5,5,5,2,3,5,4,4,5,0,21,satisfied
101514,Male,disloyal Customer,23,Business travel,Eco,345,2,5,3,1,4,3,4,4,2,5,5,1,2,4,6,4,dissatisfied
26912,Male,Loyal Customer,32,Business travel,Business,1660,4,4,4,4,4,4,4,4,4,2,4,4,4,4,0,0,satisfied
56468,Female,Loyal Customer,33,Business travel,Eco Plus,719,2,2,2,2,2,2,2,2,4,3,4,2,4,2,15,8,dissatisfied
103543,Female,Loyal Customer,35,Business travel,Business,2244,3,4,2,2,1,4,4,3,3,3,3,4,3,4,0,2,dissatisfied
119186,Male,Loyal Customer,50,Business travel,Business,2336,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,7,satisfied
116879,Female,Loyal Customer,50,Business travel,Business,2534,2,2,2,2,2,4,5,4,4,4,4,3,4,3,25,26,satisfied
119053,Female,Loyal Customer,33,Business travel,Business,2279,3,4,4,4,3,4,3,3,3,3,3,3,3,4,0,0,dissatisfied
18062,Female,disloyal Customer,24,Business travel,Business,488,4,3,4,4,2,4,5,2,1,3,4,4,1,2,0,0,satisfied
47992,Male,Loyal Customer,32,Business travel,Eco Plus,550,5,4,4,4,5,5,5,5,5,2,1,5,1,5,78,75,satisfied
67198,Male,Loyal Customer,33,Personal Travel,Eco,964,3,5,3,2,1,3,1,1,3,4,5,5,5,1,2,2,dissatisfied
75094,Female,Loyal Customer,35,Business travel,Business,1744,4,4,4,4,3,3,5,4,4,4,4,4,4,5,0,0,satisfied
3566,Female,disloyal Customer,26,Business travel,Eco,227,2,0,2,1,4,2,4,4,3,4,1,1,4,4,0,11,dissatisfied
34171,Male,disloyal Customer,29,Business travel,Business,1189,3,3,3,3,4,3,3,4,2,4,3,1,3,4,91,90,dissatisfied
111509,Female,Loyal Customer,37,Business travel,Eco,391,2,1,1,1,2,2,2,2,2,2,3,4,3,2,44,32,dissatisfied
3755,Male,Loyal Customer,66,Personal Travel,Eco Plus,544,1,3,1,3,1,1,1,3,1,3,2,1,1,1,205,240,dissatisfied
64429,Male,Loyal Customer,49,Business travel,Business,3985,3,3,3,3,5,4,5,4,4,5,4,4,4,4,1,0,satisfied
69988,Female,Loyal Customer,32,Business travel,Eco,236,2,4,4,4,2,2,2,2,1,1,4,1,3,2,0,14,dissatisfied
82115,Male,Loyal Customer,67,Personal Travel,Eco,1276,2,4,2,1,1,2,1,1,5,5,4,5,5,1,24,11,dissatisfied
105875,Male,Loyal Customer,46,Business travel,Business,3621,2,5,5,5,5,3,4,2,2,2,2,2,2,2,55,40,dissatisfied
71406,Female,disloyal Customer,26,Business travel,Eco,334,2,2,3,4,5,3,5,5,3,3,3,4,4,5,19,13,dissatisfied
88634,Male,Loyal Customer,49,Personal Travel,Eco,406,2,4,2,1,2,2,2,2,2,4,3,3,4,2,2,0,dissatisfied
112999,Male,Loyal Customer,15,Business travel,Business,1751,5,5,5,5,5,5,5,5,5,2,4,4,5,5,24,4,satisfied
86782,Male,Loyal Customer,30,Business travel,Business,2236,1,1,3,1,4,4,4,4,3,2,4,4,5,4,29,31,satisfied
27990,Male,Loyal Customer,22,Business travel,Eco,1616,4,2,2,2,4,4,3,4,1,2,5,3,3,4,0,0,satisfied
77096,Female,Loyal Customer,52,Business travel,Business,1481,5,5,5,5,5,5,5,4,4,5,4,4,4,3,1,0,satisfied
65507,Female,Loyal Customer,26,Personal Travel,Eco Plus,1303,3,4,3,2,2,3,2,2,4,4,3,4,4,2,30,26,dissatisfied
62329,Male,Loyal Customer,37,Personal Travel,Eco,414,2,4,2,4,4,2,1,4,1,2,3,4,3,4,0,0,dissatisfied
120440,Male,disloyal Customer,15,Business travel,Eco,449,1,4,1,2,3,1,4,3,1,3,5,4,5,3,0,0,dissatisfied
112451,Female,Loyal Customer,48,Business travel,Eco,846,3,3,3,3,1,2,2,3,3,3,3,1,3,1,41,24,dissatisfied
3815,Female,disloyal Customer,25,Business travel,Business,650,2,0,2,4,4,2,2,4,5,2,5,4,4,4,0,0,dissatisfied
12009,Female,disloyal Customer,37,Business travel,Business,351,1,2,2,3,3,2,3,3,4,5,3,3,4,3,8,0,dissatisfied
106212,Female,Loyal Customer,43,Business travel,Business,1844,2,5,5,5,4,3,3,2,2,2,2,1,2,4,0,0,dissatisfied
20737,Male,Loyal Customer,34,Business travel,Eco,363,5,1,1,1,5,5,5,5,1,3,1,3,4,5,64,90,satisfied
88639,Male,Loyal Customer,27,Personal Travel,Eco,271,2,1,2,3,2,2,2,2,1,4,4,1,3,2,39,25,dissatisfied
112401,Female,disloyal Customer,26,Business travel,Business,948,2,2,2,4,3,2,3,3,3,5,5,3,5,3,75,62,dissatisfied
29095,Female,Loyal Customer,51,Personal Travel,Eco,697,1,5,1,1,5,5,4,2,2,1,2,3,2,5,0,4,dissatisfied
73897,Female,Loyal Customer,57,Business travel,Business,2342,5,5,2,5,3,4,4,4,4,4,4,3,4,4,0,0,satisfied
38334,Male,Loyal Customer,24,Business travel,Business,2716,2,2,2,2,5,5,5,5,5,2,1,3,4,5,25,40,satisfied
64095,Female,Loyal Customer,48,Personal Travel,Eco,919,1,2,1,3,3,3,4,1,1,1,1,3,1,2,0,7,dissatisfied
109143,Female,Loyal Customer,10,Personal Travel,Business,793,3,4,3,4,4,3,4,4,5,4,4,3,5,4,2,4,dissatisfied
50523,Female,Loyal Customer,49,Personal Travel,Eco,308,2,5,2,2,2,5,5,3,3,2,3,4,3,3,3,0,dissatisfied
54662,Female,disloyal Customer,37,Business travel,Eco,965,2,2,2,2,5,2,5,5,3,5,2,1,2,5,1,0,dissatisfied
32436,Male,disloyal Customer,40,Business travel,Eco,101,1,1,1,3,4,1,3,4,1,5,4,3,3,4,0,0,dissatisfied
79709,Male,Loyal Customer,57,Personal Travel,Eco,760,4,5,4,2,1,4,1,1,5,4,5,5,4,1,0,0,dissatisfied
60843,Male,Loyal Customer,14,Business travel,Eco,1754,2,5,5,5,2,2,4,2,4,1,2,3,3,2,28,33,dissatisfied
79177,Female,Loyal Customer,58,Business travel,Business,2422,5,5,5,5,5,5,5,4,3,4,5,5,4,5,0,2,satisfied
129739,Female,Loyal Customer,72,Business travel,Business,2943,0,0,0,1,5,4,5,2,2,2,2,5,2,4,0,0,satisfied
46072,Female,Loyal Customer,16,Business travel,Business,2591,3,3,5,3,5,5,5,5,4,3,4,2,2,5,0,0,satisfied
107296,Female,Loyal Customer,40,Personal Travel,Eco,307,3,3,4,5,3,4,3,3,2,5,1,2,2,3,18,9,dissatisfied
67115,Female,Loyal Customer,25,Business travel,Business,3371,3,5,5,5,3,3,3,3,2,4,4,4,3,3,2,36,dissatisfied
2747,Female,disloyal Customer,29,Business travel,Eco,772,1,1,1,4,5,1,5,5,1,5,3,1,4,5,0,0,dissatisfied
38327,Male,Loyal Customer,42,Business travel,Eco,1133,4,2,2,2,4,4,4,4,2,2,4,1,4,4,7,22,satisfied
3286,Male,Loyal Customer,56,Personal Travel,Eco,479,3,1,3,3,2,3,1,2,4,4,3,3,4,2,0,4,dissatisfied
47398,Female,Loyal Customer,23,Business travel,Eco,584,3,1,1,1,3,3,4,3,3,1,3,2,3,3,0,0,dissatisfied
110294,Female,Loyal Customer,44,Business travel,Business,2957,2,2,2,2,3,5,5,4,4,5,4,3,4,5,0,0,satisfied
25294,Male,Loyal Customer,23,Personal Travel,Eco,321,4,3,4,5,1,4,1,1,4,3,5,5,3,1,0,0,dissatisfied
11609,Male,Loyal Customer,57,Personal Travel,Eco,657,3,4,3,4,2,3,2,2,3,4,2,5,3,2,24,25,dissatisfied
31256,Female,Loyal Customer,52,Business travel,Eco,533,5,5,1,5,3,5,4,5,5,5,5,1,5,2,11,9,satisfied
98796,Female,Loyal Customer,58,Personal Travel,Eco,630,3,3,3,5,2,4,5,1,1,3,1,5,1,2,0,0,dissatisfied
74558,Male,Loyal Customer,44,Business travel,Business,1205,4,3,4,4,5,5,5,3,3,4,5,5,3,5,257,252,satisfied
108793,Female,Loyal Customer,30,Business travel,Business,2264,4,4,4,4,4,4,4,4,5,3,1,3,5,4,0,0,satisfied
17411,Female,Loyal Customer,60,Business travel,Eco,351,5,5,5,5,4,5,4,5,5,5,5,5,5,5,0,0,satisfied
21454,Female,Loyal Customer,31,Business travel,Eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,dissatisfied
64208,Female,Loyal Customer,45,Business travel,Business,853,2,5,2,2,3,5,4,4,4,4,4,4,4,4,0,0,satisfied
107967,Female,Loyal Customer,37,Business travel,Business,825,1,1,1,1,3,4,4,3,3,4,3,3,3,3,8,0,satisfied
67141,Female,disloyal Customer,27,Business travel,Eco,1121,5,5,5,5,2,5,3,2,3,3,1,3,1,2,0,4,satisfied
103041,Female,Loyal Customer,17,Business travel,Eco,460,3,3,3,3,3,3,2,3,2,4,3,3,3,3,0,0,dissatisfied
70476,Male,Loyal Customer,32,Business travel,Business,2411,4,2,2,2,4,3,4,4,2,1,3,1,2,4,0,0,dissatisfied
19817,Male,Loyal Customer,30,Business travel,Business,3236,5,4,5,4,5,4,5,5,3,5,3,4,3,5,23,17,dissatisfied
17318,Male,Loyal Customer,13,Personal Travel,Eco,403,2,5,4,3,1,4,1,1,5,5,4,3,4,1,0,16,dissatisfied
34236,Male,disloyal Customer,10,Business travel,Eco Plus,1237,3,4,3,5,4,3,4,4,3,2,2,1,5,4,0,2,dissatisfied
19425,Female,disloyal Customer,11,Business travel,Eco,645,3,2,4,3,1,4,1,1,1,2,3,4,4,1,22,28,dissatisfied
117387,Female,Loyal Customer,26,Business travel,Eco,912,3,4,3,4,3,3,2,3,1,4,3,3,4,3,0,0,dissatisfied
31979,Female,Loyal Customer,58,Business travel,Business,2351,2,2,2,2,2,4,5,4,4,4,5,3,4,5,0,0,satisfied
21022,Male,Loyal Customer,47,Business travel,Eco,227,5,3,3,3,5,5,5,5,2,4,5,2,2,5,0,0,satisfied
7645,Male,disloyal Customer,50,Business travel,Business,641,2,2,2,3,1,2,1,1,3,2,5,4,5,1,7,17,dissatisfied
34972,Female,Loyal Customer,44,Business travel,Business,3813,1,1,1,1,5,1,2,4,4,4,4,2,4,4,4,0,satisfied
90610,Male,Loyal Customer,48,Business travel,Business,515,5,5,5,5,4,5,5,5,5,5,5,3,5,4,1,0,satisfied
66776,Female,disloyal Customer,17,Business travel,Eco,802,2,2,2,2,1,2,1,1,5,5,5,4,5,1,0,0,dissatisfied
84368,Female,disloyal Customer,52,Business travel,Business,591,4,3,3,1,4,4,4,4,5,4,4,3,5,4,0,6,dissatisfied
67822,Male,Loyal Customer,40,Business travel,Eco,1438,3,2,2,2,3,3,3,3,4,1,4,3,3,3,17,48,dissatisfied
73759,Male,Loyal Customer,24,Personal Travel,Eco,204,3,3,0,3,5,0,4,5,1,1,2,3,3,5,64,54,dissatisfied
100754,Female,Loyal Customer,22,Personal Travel,Eco,328,4,5,3,1,2,3,2,2,4,2,3,2,2,2,0,0,dissatisfied
117308,Male,Loyal Customer,44,Business travel,Eco Plus,221,4,3,3,3,4,4,4,4,4,2,3,1,5,4,15,5,satisfied
14831,Male,Loyal Customer,51,Business travel,Business,917,2,4,2,2,2,3,3,4,4,5,4,3,4,5,0,0,satisfied
93411,Female,Loyal Customer,38,Business travel,Business,723,2,1,1,1,1,4,3,2,2,2,2,4,2,3,4,6,dissatisfied
98207,Male,Loyal Customer,59,Personal Travel,Eco,327,1,0,5,3,5,5,5,5,2,2,2,3,1,5,0,0,dissatisfied
27756,Female,Loyal Customer,39,Business travel,Business,1448,2,2,2,2,2,2,5,2,2,2,2,2,2,5,0,0,satisfied
37700,Male,Loyal Customer,22,Personal Travel,Eco,944,2,5,2,5,5,2,5,5,1,3,3,2,2,5,0,0,dissatisfied
63546,Male,Loyal Customer,45,Personal Travel,Eco,1009,2,2,2,3,5,2,5,5,1,2,4,2,3,5,0,0,dissatisfied
3738,Male,Loyal Customer,40,Personal Travel,Eco,427,3,0,3,2,3,3,1,3,4,4,3,4,5,3,22,19,dissatisfied
12362,Male,Loyal Customer,45,Business travel,Eco,253,2,4,4,4,2,2,2,2,4,5,3,1,3,2,0,0,dissatisfied
102944,Female,Loyal Customer,11,Personal Travel,Business,719,1,4,1,2,4,1,1,4,4,4,2,3,4,4,5,0,dissatisfied
102436,Female,Loyal Customer,51,Personal Travel,Eco,258,2,4,2,5,5,3,3,4,4,2,4,2,4,4,0,3,dissatisfied
22831,Female,Loyal Customer,33,Business travel,Business,2494,2,2,2,2,5,4,5,5,5,5,5,2,5,4,0,0,satisfied
26000,Male,Loyal Customer,23,Personal Travel,Eco Plus,577,3,5,3,3,4,3,4,4,3,4,5,3,4,4,7,0,dissatisfied
76645,Female,Loyal Customer,7,Personal Travel,Eco,516,2,4,2,3,5,2,5,5,5,4,5,5,4,5,0,0,dissatisfied
36913,Female,disloyal Customer,19,Business travel,Eco,740,3,3,3,3,3,3,3,3,5,3,1,4,5,3,0,0,dissatisfied
16551,Female,Loyal Customer,39,Business travel,Business,2619,5,5,5,5,4,4,2,4,4,4,4,3,4,3,4,48,satisfied
14279,Male,Loyal Customer,58,Business travel,Business,175,4,4,4,4,4,3,5,5,5,5,5,1,5,5,19,8,satisfied
44133,Male,disloyal Customer,40,Business travel,Eco,98,2,0,2,3,4,2,4,4,3,3,4,3,5,4,14,23,dissatisfied
28327,Female,Loyal Customer,28,Business travel,Business,2675,3,3,3,3,4,4,4,4,5,3,2,4,4,4,0,0,satisfied
69530,Female,disloyal Customer,29,Business travel,Business,2475,3,3,3,1,3,1,4,3,3,5,5,4,5,4,0,0,dissatisfied
50538,Male,Loyal Customer,67,Personal Travel,Eco,156,1,4,1,3,4,1,4,4,3,5,4,5,4,4,3,0,dissatisfied
30046,Male,Loyal Customer,38,Business travel,Business,2746,2,2,2,2,2,5,2,4,4,4,4,1,4,5,0,0,satisfied
44016,Female,Loyal Customer,70,Personal Travel,Eco,334,5,4,5,3,4,4,3,2,2,5,2,4,2,1,0,0,satisfied
35123,Female,Loyal Customer,30,Business travel,Business,2360,3,3,3,3,5,5,5,5,5,5,5,2,1,5,0,0,satisfied
63296,Male,Loyal Customer,16,Business travel,Business,3192,3,2,2,2,3,3,3,3,3,2,3,1,3,3,31,24,dissatisfied
31287,Female,Loyal Customer,22,Personal Travel,Eco,533,4,5,4,3,2,4,2,2,5,4,4,4,5,2,0,1,dissatisfied
46277,Male,Loyal Customer,53,Personal Travel,Eco,679,4,4,4,4,2,4,2,2,4,1,3,1,4,2,1,3,dissatisfied
106156,Male,Loyal Customer,41,Personal Travel,Eco,436,3,5,3,4,2,3,2,2,5,2,4,3,5,2,0,0,dissatisfied
60764,Male,Loyal Customer,59,Business travel,Business,628,3,3,3,3,5,5,4,5,5,5,5,4,5,5,0,0,satisfied
119484,Female,Loyal Customer,45,Business travel,Business,2957,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0,satisfied
81738,Male,Loyal Customer,52,Business travel,Business,3761,1,1,1,1,4,4,4,5,5,4,5,3,5,5,0,0,satisfied
53629,Male,Loyal Customer,40,Personal Travel,Eco,1874,5,4,5,4,2,5,2,2,3,3,3,1,3,2,33,27,satisfied
119045,Female,disloyal Customer,27,Business travel,Business,2279,5,5,5,5,5,5,5,5,4,5,4,4,4,5,0,0,satisfied
114430,Female,Loyal Customer,49,Business travel,Business,3471,2,3,3,3,5,2,1,2,2,2,2,3,2,3,56,47,dissatisfied
38068,Male,Loyal Customer,31,Business travel,Business,2824,1,1,4,1,5,5,5,5,2,1,3,3,5,5,7,0,satisfied
14658,Female,Loyal Customer,54,Personal Travel,Eco,162,3,4,3,4,3,5,4,3,3,3,3,3,3,4,19,8,dissatisfied
40771,Male,Loyal Customer,33,Business travel,Business,584,4,4,4,4,5,5,5,5,4,2,3,4,1,5,0,0,satisfied
72896,Female,Loyal Customer,60,Business travel,Business,2193,3,3,3,3,5,4,5,4,4,4,4,3,4,4,7,0,satisfied
33545,Male,Loyal Customer,29,Personal Travel,Business,399,2,4,2,5,2,2,2,2,4,5,4,3,4,2,39,48,dissatisfied
13213,Female,disloyal Customer,24,Business travel,Eco,657,0,2,0,2,3,0,3,3,1,5,5,4,2,3,74,82,satisfied
